Zip Code,City,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
91390,Agua Dulce,530600,530500,526500,541300,532700,549900,565700,592500,555300,509800,490800,5.14E+05,5.03E+05,469300,439800,452800,443800,443600,428700,473100,484900,472200,454400,420100,430800,401700,449300,421900,432400,400300,443100,451800,470600,418300,425500,410800,439600,404900,399900,3.99E+05,400600,418900,428400,459700,453600,435600,423700,420300,440500,443200,411300,399200,380500,409200,412500,420300,426300,412400,423400,4.19E+05,446400,432700,438700,430200,442800,424800,428300,458600,487500,5.01E+05,435800,437900,443500,498100,501600,491700,486400,486900,509400,510500,504400,498500,490400,508100,534200,551500,541100,523500,533200,547200,557800,551300,551400,538400,538200,582400,577600,591600,5.65E+05,583300,569100,567100,552500,577100,582700,576300,584100,583200,597400,580200,5.87E+05,605700,617900,618700,614600,611800,622700,590800,595900,593300,602600,581400,5.69E+05,587100
94503,American Canyon,462800,4.76E+05,442200,4.24E+05,375300,340500,314100,3.26E+05,352700,3.33E+05,329400,3.02E+05,320800,298400,309200,278800,270100,261200,297600,330600,352500,3.47E+05,330900,323300,297300,314600,304900,340700,328500,321400,297900,2.79E+05,266100,244500,254200,2.90E+05,305400,299200,2.70E+05,271100,261400,288100,289600,307400,272300,239300,233900,258900,281100,283700,260400,252400,269400,280200,286500,2.75E+05,271600,279400,296500,315800,338200,337400,354600,351200,346700,347800,357600,364100,361900,357300,374400,373200,369700,3.70E+05,379700,385400,3.90E+05,408300,407100,400900,377200,407300,422500,424200,408900,408900,419200,431200,431500,433100,4.56E+05,4.42E+05,466200,435200,432100,425600,436900,444500,442500,436600,471900,482500,478600,4.83E+05,498100,5.23E+05,516600,527800,533900,536300,516900,522900,491500,464900,458400,500600,490800,477700,449700,499200,527100,544300,526800,515200
91901,Alpine,571900,496400,4.98E+05,454600,475900,384900,389100,380500,432300,407600,3.75E+05,381400,419700,435400,437700,421600,421800,403100,409200,4.07E+05,417100,441100,408400,410300,3.92E+05,419400,432800,417900,435100,422700,432500,422400,424500,403200,381100,394200,408300,450200,417900,417300,393900,401300,373900,383800,392200,418800,3.96E+05,397200,3.86E+05,387900,380300,358300,357900,349500,395300,4.22E+05,455500,440200,398500,378100,392900,426600,4.43E+05,450100,449300,462400,471700,482700,473900,495900,501500,5.29E+05,508400,509700,4.77E+05,475800,472200,482400,505200,506800,503300,480400,491800,507900,492200,492200,488600,523600,521600,527800,526100,551500,563300,529500,498500,494900,534200,535700,533100,527700,545700,542500,540400,542100,549700,568600,537300,524100,516300,550100,573200,578500,5.89E+05,5.83E+05,583700,561900,600800,603200,618500,593500,588500,624300,636500,614600
93631,Kingsburg,237500,232800,215400,224500,227900,2.17E+05,210300,212400,238200,230700,214100,180200,170200,197400,215600,219400,197600,180400,182600,177700,186900,183900,180600,189500,184800,198700,187700,198200,189700,179400,165200,189300,1.95E+05,1.94E+05,163500,167500,1.77E+05,192200,180800,181400,159300,167400,150100,157800,141300,154700,160600,188400,202800,203300,194900,182700,173200,177800,190800,193900,189400,171400,164900,160700,158600,174600,167800,178400,189600,205400,210700,188300,196900,190700,201900,198800,226600,222900,2.30E+05,2.20E+05,231100,223500,222400,229500,2.27E+05,225700,239900,252700,257800,249100,254900,246100,234500,221900,219900,2.24E+05,228600,247600,260800,253700,242100,231100,243500,246400,246200,253600,261600,285700,274700,281300,258900,2.73E+05,261100,275800,262100,265600,270600,274900,273500,2.66E+05,274100,267600,269300,252400,285600,292800,313800,297600
92587,Canyon Lake,336900,337200,322300,315700,285300,250800,236100,230900,222700,220700,205700,205900,188400,175600,172300,166500,179300,168600,174800,182600,200200,205600,220400,2.29E+05,231900,2.10E+05,213200,205600,212900,2.01E+05,200400,206700,201300,216600,2.08E+05,213200,204400,195400,202700,193100,191600,178500,193300,199900,198700,213900,215200,217700,201100,202800,2.11E+05,217600,2.12E+05,213100,210600,229100,232600,253500,254800,267100,253900,256700,263900,273400,281500,280500,289500,294100,305300,294600,305700,303400,313200,296300,3.35E+05,343600,358900,324700,3.18E+05,305200,308900,312600,314500,2.97E+05,303100,320600,335500,349400,334700,330800,3.19E+05,325900,331600,335200,337900,341300,345200,344800,339400,334200,343400,361100,370100,366400,357300,353300,363200,344900,350500,352200,380700,374300,364200,336700,3.41E+05,365400,392200,419900,406800,424700,404900,410500,397500,395400
91902,Bonita,5.17E+05,429600,375300,363100,386500,415600,403500,469200,455400,4.45E+05,4.15E+05,393700,391300,379200,384400,373600,378700,382400,414500,430700,496700,484400,486400,439600,449600,443500,428500,437700,406700,424400,440900,498500,468500,436100,432700,448200,435900,417700,416200,429800,414200,405800,402600,4.18E+05,425400,419200,403500,373900,368800,3.73E+05,394300,409700,4.20E+05,423400,438600,436400,4.56E+05,425700,4.39E+05,445300,471700,483200,499800,509400,475800,459900,460500,516300,5.13E+05,522700,5.12E+05,517600,517200,518400,485100,4.91E+05,496300,545300,543500,5.39E+05,574900,579800,617900,576700,583600,552500,557200,558300,561800,575600,584600,5.98E+05,600500,587700,572900,563800,5.59E+05,563500,574600,5.80E+05,584800,611500,615500,609600,608800,616600,594600,576200,5.91E+05,627500,619400,611200,616100,624900,636200,642700,656600,6.37E+05,660900,681700,699900,695400,685400,704100
94507,Alamo,1685800,1540200,1404600,1305100,1378500,1352900,1317700,1.26E+06,1216100,1418700,1513400,1.57E+06,1357200,1199200,1170200,1.20E+06,1265900,1188100,1260200,1183500,1136100,998900,980600,1075100,1124900,1143800,1178200,1.18E+06,1169800,1148100,1188700,1207600,1126700,1058700,1054200,1061800,1133300,1053100,1147300,1008300,1078600,1.06E+06,1.09E+06,1012600,1018500,967100,1032600,1047200,1107400,1163800,1.04E+06,1103100,1077900,1121100,1144100,1184800,1159700,1057600,1143500,1232900,1277100,1.20E+06,1183800,1255900,1.26E+06,1304100,1222100,1226500,1178200,1299300,1353700,1331500,1298600,1251400,1438700,1411800,1498300,1413300,1515200,1440400,1451500,1351100,1.34E+06,1406600,1454100,1472900,1403500,1412400,1.45E+06,1414300,1.44E+06,1.53E+06,1593500,1605500,1505900,1.52E+06,1615900,1722600,1672400,1592500,1509200,1.55E+06,1.56E+06,1563700,1532100,1551500,1521800,1570800,1522300,1590500,1557600,1581800,1558100,1565300,1547700,1563500,1.62E+06,1601500,1643900,1576800,1679600,1666500,1736900,1.67E+06
95451,Kelseyville,394600,288600,273500,258100,208300,205200,192700,1.89E+05,1.90E+05,188400,192600,2.07E+05,200100,194200,176800,180900,1.79E+05,173300,171300,175400,185400,187200,173500,166900,181600,196400,199500,173600,167700,160400,164600,170700,164500,160500,147500,1.52E+05,152300,142300,125800,125300,124600,136300,136200,126400,1.39E+05,132400,152100,134100,130600,129300,127900,134300,136500,141500,155500,145100,161200,165700,183100,175100,166600,158500,153100,153800,164700,162300,155400,1.42E+05,143500,149500,150700,153300,151600,176400,186800,195800,177600,183100,188600,206600,204500,198500,189400,186100,194700,199900,203900,194500,212300,216800,2.29E+05,2.23E+05,235800,236900,240100,241300,250300,254700,245400,246800,238200,240900,240400,234600,236800,245700,258600,252900,252700,242200,252100,250300,2.49E+05,2.48E+05,258200,267600,256600,249400,245700,261600,264200,273200,271600,2.74E+05
95391,Mountain House,412400,374700,364800,362200,342100,350900,352900,353400,338800,321900,324800,319800,3.21E+05,3.05E+05,309600,301900,308900,293900,298900,2.99E+05,314600,312500,320300,315600,324700,321200,317300,305900,306200,314900,312900,311300,316800,320200,308500,291100,290300,282700,282700,277800,281500,274700,285800,298300,299300,293100,306200,3.09E+05,318400,2.87E+05,305600,284700,307600,310700,343100,331700,323500,3.22E+05,348200,356700,363300,357400,369300,377100,395400,409600,409300,410700,4.23E+05,426700,439200,424600,4.22E+05,409400,413400,428300,429400,437400,435500,451300,448300,432800,423900,441900,458800,4.79E+05,477500,482900,477400,464600,4.71E+05,464900,472800,486500,506100,502300,496900,491600,496700,493900,499900,500400,504900,5.04E+05,509900,509800,5.03E+05,516200,5.31E+05,543700,547500,536700,528200,5.32E+05,541700,550300,553800,559500,557300,569200,587200,623800,626900,625100
95673,Rio Linda,199500,177600,174600,161500,1.63E+05,167800,162100,163400,155700,155300,140500,137200,124500,131100,121300,128200,127900,137300,137300,138900,133100,132400,123800,127300,1.27E+05,132700,136700,1.31E+05,132100,131400,144700,143100,148200,1.40E+05,129200,118700,105300,103200,105500,117200,114800,109600,110500,115700,118100,104900,109300,104100,117500,120100,127800,1.22E+05,125600,129800,145600,155600,157900,157800,152800,163100,164200,166800,162200,165100,170400,177200,175300,177900,176800,179800,183100,186100,193100,1.97E+05,195100,1.89E+05,179600,180200,185100,188900,189100,199200,202500,204200,192300,189300,188100,193100,200500,217900,235800,236800,230400,225600,224900,230800,228900,243700,249300,248500,246400,241300,245600,263400,266800,265400,2.51E+05,247100,242300,241500,249800,264300,270900,266600,266800,272700,280100,2.82E+05,281600,278600,280200,317200,330600,3.31E+05
92314,Big Bear City,213200,228300,227500,219100,204700,197800,1.95E+05,189500,1.73E+05,164400,164400,183800,177100,159100,1.59E+05,178400,191100,164900,147100,141800,158900,165700,161800,152800,146600,148700,143200,148200,148300,143200,130700,118100,133200,143800,152500,141400,124200,131700,130900,140400,124700,1.19E+05,116800,120200,123800,122400,131400,125800,130500,120200,134100,142100,149300,152700,149600,146900,140700,137600,140200,135500,140800,147700,150100,148500,145600,152900,162500,165300,172100,166800,171300,156700,151900,1.43E+05,162100,171800,180400,178200,173800,176400,165600,164200,152200,164900,179300,192100,188900,172500,167900,165300,178600,1.72E+05,1.72E+05,178700,201400,213200,206500,1.88E+05,1.81E+05,186400,188800,191400,175300,1.91E+05,201800,211700,204800,193300,196500,2.05E+05,209200,217800,225400,226500,230400,221700,228600,235500,240700,258300,259400,271300,269100,264900
91914,Chula Vista,553800,531900,487400,489500,498500,512500,525700,478500,461700,437100,457200,444800,412800,398100,365300,399300,437700,447200,477900,4.35E+05,465700,433900,476700,486900,472200,443800,424900,437800,441700,454900,459400,437700,402800,394600,401400,3.99E+05,389300,401900,412400,4.24E+05,412100,426400,405400,411800,389300,421600,426700,421300,403800,4.01E+05,3.98E+05,413300,416200,441300,440200,436700,451900,465300,466800,475300,456500,497500,480900,489100,486100,4.95E+05,494100,496900,453500,485200,485800,547300,554400,568100,5.84E+05,582400,570300,560100,566500,578400,579700,520600,519600,532400,516100,509600,521700,597600,613500,597400,597700,583700,592700,591900,629100,626300,7.64E+05,729700,731900,629800,634200,647300,6.26E+05,629700,619700,619900,619200,672100,670600,686200,623900,628700,620900,645700,678600,681200,680600,6.46E+05,6.48E+05,709600,730800,770300,687300,694200
95368,Salida,240400,231400,225200,217400,212200,201400,191500,1.81E+05,176400,1.69E+05,163100,156500,153600,153200,158500,163300,164100,158200,151500,152200,157800,163300,162100,155300,153300,155600,165800,1.61E+05,158800,149700,153500,148700,151500,147500,150700,148400,148500,143400,142500,137400,139800,136800,136100,134700,140500,144800,147100,1.41E+05,141700,142200,146700,144300,144500,1.48E+05,156700,159500,159300,161900,162900,1.68E+05,178300,182900,187800,182600,193300,193200,202500,206700,220100,225300,229300,232400,236100,234200,230700,2.31E+05,2.34E+05,240900,230100,228200,220100,229400,226300,232800,2.36E+05,246600,249800,250600,244800,247700,249800,2.62E+05,267100,270200,267800,262900,262400,266800,273200,2.75E+05,273600,271800,275600,275100,277700,279900,288400,298100,293800,296900,296200,306100,307400,310100,312100,314400,314300,311800,317300,315300,326300,323400,340300,334200
95726,Fresh Pond,247800,2.60E+05,247800,249200,228600,2.29E+05,227100,225400,209700,205700,202900,190800,189900,185200,195200,185400,179700,186800,192600,202300,184800,182500,183300,173700,169100,155400,176700,176100,188800,171200,172500,158800,157600,149200,159400,161900,160400,135500,136200,127300,140200,141400,141700,135200,129300,140200,138600,139400,140800,148100,147700,139200,142100,150100,154400,1.59E+05,154900,153100,153600,168500,175500,184200,177300,180700,180900,1.87E+05,211400,209300,208300,198200,209200,2.11E+05,207600,204100,213800,2.15E+05,212900,205600,206800,220700,231300,2.33E+05,2.23E+05,221800,233200,240100,237900,231900,228500,238600,230800,239400,229800,2.44E+05,235800,246100,240700,2.42E+05,246300,261700,271500,267100,2.68E+05,268900,284800,279300,300900,285300,298600,285800,297800,293600,303600,309200,3.14E+05,302100,298300,290100,2.94E+05,296900,321200,310700,317700,303100
93546,Crowley Lake,554300,549800,560100,567600,512800,462700,404900,436100,374100,355700,365100,395800,394200,3.67E+05,360700,349400,385100,392900,415400,387200,337800,342900,324300,385200,350900,357200,312300,331400,290600,277500,263500,283300,301800,325600,302800,287300,268400,305200,321500,314800,3.01E+05,308600,277300,3.12E+05,287700,327500,2.86E+05,299500,3.19E+05,314200,326500,325900,345100,322200,303600,289700,289600,290900,314600,318100,323900,324600,310400,285600,266900,275200,299800,2.94E+05,312600,314300,3.43E+05,350800,335700,315500,338900,3.60E+05,406400,3.65E+05,371300,356500,3.54E+05,317900,303800,348100,358100,373800,357900,374400,347200,3.47E+05,343800,352400,335400,327100,334400,334100,335600,329600,329600,353100,359400,368500,331300,318600,352400,3.82E+05,381400,334600,343200,348600,365200,340500,354100,387800,397500,424900,404100,423600,390100,399100,391400,403300,416200,424800
95360,Newman,196400,1.91E+05,171200,173400,171900,164100,162800,148100,152500,144500,137300,128100,124900,128900,124100,125600,1.22E+05,116500,110100,108600,116600,114100,124600,137500,145500,132700,111300,111300,123900,124100,116400,1.06E+05,110500,114300,109100,109800,106500,111100,105500,104100,110600,120700,121700,118200,114200,113300,109700,108300,107200,96100,94800,102400,121700,126100,125500,121700,126600,119800,131400,134600,148600,137600,140600,139400,139700,1.33E+05,147800,155300,160500,154500,178100,173700,171900,156300,161500,167600,176300,194600,188700,195500,186700,197800,192300,197900,213100,209700,214600,1.98E+05,202800,206800,225200,221600,223600,209500,213300,202900,208300,216400,232500,246200,238100,225400,211600,217500,229700,240500,2.38E+05,255300,2.59E+05,277100,247900,257100,261900,273100,262600,252500,230500,240700,234700,2.63E+05,250800,270700,261500,267300
92315,Big Bear,362800,335600,332600,311400,311400,314800,291900,288800,292100,316400,320900,305200,309400,286700,311600,319100,342900,315200,295500,271700,294200,287500,271300,2.38E+05,234300,239100,237700,251600,248200,258700,262700,2.90E+05,291600,274100,255700,242600,244200,231400,231500,239400,262500,247700,221800,202600,2.37E+05,239500,240700,2.16E+05,201600,214400,242500,269700,261400,243900,221700,220400,219700,231500,229900,244300,2.75E+05,2.86E+05,288200,285500,275100,271800,259600,267300,272700,286300,288300,290800,264200,265700,249400,264600,272400,288200,262600,266700,266300,304900,306500,288800,286900,285900,275500,265200,2.67E+05,284200,301800,288400,285800,269700,2.71E+05,273900,269800,278700,293800,296600,298700,298800,308500,305600,300900,2.91E+05,298100,303200,315300,311600,307200,323500,320600,3.22E+05,307300,327500,337400,342200,343700,347900,344800,330700,325500,334300
92371,Phelan,266900,259800,237300,213500,222700,227100,209100,200400,186700,186300,174300,168600,166400,151900,156400,151200,157800,163700,153800,156500,141800,142900,132100,146700,152900,159200,140600,144900,158300,161900,1.52E+05,139900,137500,137100,131100,136100,145500,155900,173400,166800,165200,146400,147200,136500,136900,135800,134800,136600,133100,131200,133200,127300,141300,136600,131500,121600,126100,147400,158500,157500,162700,164800,177200,179500,185600,180100,173600,171900,181600,193500,214800,220500,209800,194400,199300,2.08E+05,203200,188900,190200,187900,190100,184300,183500,177400,189300,210200,218900,205900,200200,218700,236400,246500,246600,250600,245300,245200,251600,250100,243500,235200,248300,249400,2.54E+05,2.58E+05,259100,266900,270100,283900,2.75E+05,270800,258200,278600,279300,291100,290400,290600,280200,267700,268600,273200,273600,268700,270300,274600
95467,Hidden Valley Lake,2.52E+05,226700,2.29E+05,218500,241500,240800,240900,210900,184900,164800,179200,183400,186500,167300,1.54E+05,155500,169500,172300,1.76E+05,157900,158800,150100,148600,150400,150500,146300,145100,149500,158300,154900,137800,119900,114100,116600,125300,120300,118500,106900,113600,111500,121500,118500,116500,106100,109400,1.13E+05,135500,130200,135700,127100,1.34E+05,141800,146500,148100,146300,145100,161600,162900,178300,174100,177300,171800,173300,174100,177600,184200,198400,202500,185400,183600,182400,209900,206500,211300,214600,220800,228600,228900,242500,256900,234400,224100,200600,228800,240300,249500,234200,235300,229500,239200,228200,233600,238600,246700,2.57E+05,247800,247300,242100,258400,267200,271900,266500,252400,251300,257200,273300,274900,2.66E+05,276700,283500,293100,281300,280200,277700,279300,271700,269700,2.70E+05,307500,319800,341600,311300,320200,302300
95223,Arnold,3.67E+05,342700,315900,326500,332500,314100,3.27E+05,331700,310200,280900,231200,249500,246900,269500,2.59E+05,253300,238500,233300,236300,273900,254900,286200,266500,295600,253200,237300,2.26E+05,240300,2.45E+05,239500,215800,220600,2.38E+05,255200,269900,256700,2.42E+05,202500,208600,197200,205400,200600,2.20E+05,216300,206900,186200,178100,172700,163200,177600,167700,164300,175300,173600,1.77E+05,169100,1.85E+05,189400,201900,196500,211900,201100,2.12E+05,232500,238900,232400,203900,205700,216100,234800,240600,257300,255800,249300,234700,222300,215700,189700,203400,219500,247700,249800,237500,245300,233700,238700,242500,247600,248300,229700,243500,232400,232100,222800,215500,217900,220100,243200,248500,263300,257900,276500,264600,284500,272900,266500,266300,261300,282900,276600,277700,263300,277200,2.92E+05,301700,277200,2.79E+05,278800,281500,279800,2.78E+05,278700,275500,273300
